Consumption_dma_a,Forecast_dma_a,Consumption_dma_b,Forecast_dma_b,Consumption_dma_g,Forecast_dma_g,Consumption_dma_i,Forecast_dma_i
6.416140455,,9.888310517,,26.90025858,,16.94560814,
5.648415822,,9.600303513,,26.35274523,,16.51485836,
5.013806298,,10.02009879,,25.9873348,,16.11701879,
5.451813887,,9.654647643,,26.67018463,,17.03707381,
5.799165123,,9.888029621,,27.28237066,,16.75108685,
6.59064921,,9.938747976,,29.66122399,,17.17986892,
7.096507617,,10.30751556,,31.13265099,,17.25967335,
6.469701219,,9.181589048,,28.65979759,,16.88092499,
5.720081615,,8.648611196,,25.41647422,,16.77043953,
6.502666417,,8.09067895,,22.84546729,,16.68710932,
8.674114989,,7.387849267,,20.13878209,,16.62009819,
6.658071876,,7.183836239,,17.69128947,,16.20559724,
4.351255598,,7.23619708,,16.95157889,,17.11174324,
5.472265866,,7.170145276,,16.51132197,,16.62239254,
4.292822376,,7.354249855,,17.06067634,,15.64502821,
4.190462345,,7.601766647,,17.9648535,,16.24885147,
6.09424681,,8.906601064,,23.95762665,,17.58967539,
8.569712492,,10.06144686,,32.57811948,,20.02221134,
9.231187003,,10.34662396,,34.27009472,,23.16682043,
9.659098307,,9.717889785,,32.18808417,,23.03474975,
10.14994467,,9.504075765,,30.3109837,,22.41534855,
10.17911968,,9.169860913,,27.01538881,,22.21084299,
9.172650385,,9.403034807,,26.85524194,,21.44303102,
8.783751545,,9.429761951,,26.92101081,,22.73875671,
8.569909458,,8.902577012,,26.28007196,,23.7543224,
8.453246648,,9.223771311,,25.19089545,,22.94724606,
8.061108593,,9.141417422,,24.36692945,,22.05358229,
7.654391361,,8.87213058,,25.75966902,,20.59436641,
7.717481667,,9.606648779,,27.65168762,,19.52988393,
8.193987287,,10.4156109,,29.81253287,,20.104763,
8.215327696,,10.44496439,,31.60146147,,19.8571189,
6.641846472,,9.457266382,,28.3101723,,18.98995452,
5.206687439,,8.30956264,,23.62766977,,18.3948371,
4.459846255,,7.832174872,,22.43572487,,17.78002463,
4.205028656,,7.468693593,,20.10529602,,16.9625018,
3.708469023,,7.283470193,,17.58743738,,17.18353307,
12.97785162,,7.240900758,,16.33720839,,17.76862846,
5.211986119,,7.225308919,,16.11841405,,18.27737109,
4.359723952,,7.336746828,,16.68908216,,17.97008282,
5.008904986,,7.654277727,,17.83078519,,17.61856876,
6.498237817,,8.866443133,,23.94286458,,18.56526858,
9.327970004,,10.29528278,,34.32692806,,20.76282614,
9.987837762,,10.35735505,,34.79575126,,22.97578398,
9.55767229,,9.527940954,,30.2450279,,22.12962539,
9.408586978,,9.515709839,,28.56857949,,22.57778836,
8.35786005,,9.230201251,,26.25614787,,23.1858279,
8.2389779,,9.337008516,,26.56422372,,22.1691537,
8.244975912,,9.439584764,,27.08656639,,23.10485789,
8.585800189,,9.020627061,,25.75200421,,23.23227268,
8.073892091,,9.223968603,,23.77941793,,23.21036622,
7.283027928,,9.085413884,,24.25628718,,23.16853542,
7.624703108,,9.55179239,,24.91657665,,22.58438561,
8.074832685,,10.0891696,,27.14863258,,21.13734834,
7.841730941,,9.940355836,,29.78166286,,21.00227937,
8.176621773,,9.963043626,,30.91743508,,19.65031742,
7.277423921,,9.427132781,,28.81181948,,18.89045883,
6.536949787,,8.415245788,,24.91916137,,19.0133736,
5.934717752,,7.923781091,,22.68093085,,18.51661791,
5.070493321,,7.602904841,,20.40323069,,17.82386212,
3.80559804,,7.326506605,,17.46301459,,17.71261772,
3.602284591,,7.309207887,,16.71040862,,17.84320236,
3.872071562,,7.199121354,,16.67512212,,18.08568372,
3.039844307,,7.402835216,,17.27929827,,17.53847485,
3.799976899,,7.582293672,,18.56874953,,17.10527635,
5.62769687,,8.664266232,,24.18322481,,18.57615781,
8.068323423,,10.98923781,,35.04958025,,21.2091376,
9.060350059,,9.908596496,,34.3262597,,22.87981087,
8.823722825,,9.820302645,,32.16465685,,22.49005404,
8.912112652,,9.574950858,,28.63031639,,22.52740038,
8.828565997,,9.40554946,,26.30412606,,22.83974527,
8.988936334,,9.400927973,,26.50493175,,22.03757297,
8.922702502,,9.910348764,,26.51855646,,23.06556197,
9.141657426,,9.56053774,,26.61279305,,23.55758412,
8.60951159,,9.139347233,,24.09219955,,22.56449883,
7.818829599,,9.401648909,,25.20176697,,22.97428214,
7.463506072,,9.607829925,,25.95812177,,21.93068773,
7.056919499,,9.78105817,,27.09805957,,21.33008271,
7.49102878,,10.72787185,,30.64906316,,20.49808481,
7.730770625,,10.16081279,,30.86557315,,20.23916737,
6.589989635,,9.327899392,,28.40611796,,19.59298236,
5.228770669,,8.34838255,,23.90022206,,19.36084594,
4.691794987,,7.925938803,,22.70828273,,19.16795645,
4.402399764,,7.569837842,,20.03838126,,18.31536168,
4.244597147,,7.327990519,,17.65448141,,18.24381193,
3.540574346,,7.300678637,,16.97688339,,17.79058797,
4.653764845,,7.213769475,,16.52554582,,18.08249125,
3.992436532,,7.353866747,,17.18178374,,17.76715517,
4.732794306,,7.634304501,,18.58319776,,17.62981728,
5.887716099,,8.776580179,,25.11477832,,19.50016901,
7.843723633,,10.12135628,,34.01334791,,21.54761138,
8.151906725,,10.04419198,,32.88825942,,22.73723902,
8.150183957,,10.25791126,,30.50579737,,22.45971411,
8.684741624,,9.959369826,,28.12105226,,23.66083949,
8.471172246,,9.828055428,,26.51532437,,24.06981775,
8.712266016,,9.85540935,,26.28711873,,23.09752699,
8.989473425,,10.11354982,,27.62534379,,23.67612204,
9.40588761,,9.705690709,,26.54058202,,22.9528555,
8.762070907,,9.644462498,,24.60234772,,23.13755396,
7.927549851,,9.725666706,,24.68111613,,22.35334659,
7.739852199,,10.15777283,,25.09178942,,21.55187502,
8.213423283,,10.84515855,,26.89502073,,21.09871751,
9.3322609,,10.36842732,,29.94784742,,20.74635916,
8.698146891,,10.80590268,,30.62931033,,19.61730252,
6.420070768,,9.504566423,,27.13342454,,19.03574883,
4.705956089,,8.66703329,,24.73854489,,18.63699003,
3.906648588,,8.065559667,,23.16426962,,18.4679023,
3.455526543,,7.831899823,,19.50651165,,17.9883972,
3.181883469,,7.399723389,,18.1456701,,17.63751183,
3.038605065,,7.3435937,,17.22610543,,17.47792386,
5.113132802,,7.398665085,,16.91709204,,17.55902572,
4.749472815,,7.494550522,,17.33529798,,16.84469019,
5.118939328,,7.616911332,,18.36026697,,17.79216452,
6.459453433,,9.054954751,,24.70812517,,19.63774575,
9.045371766,,10.21588809,,33.25982182,,21.56831118,
9.611762142,,10.18889219,,32.55544156,,23.23544195,
9.481140839,,10.07354332,,31.69003447,,23.01155445,
9.197195756,,10.46625254,,30.15468897,,23.12534402,
8.488122252,,9.718876875,,28.20900488,,23.17967811,
8.203525962,,9.91136038,,28.14836651,,23.2018429,
8.33515074,,10.15134619,,27.79463869,,23.0534317,
8.036932126,,9.891301749,,26.62865355,,22.86151833,
7.521222609,,9.880049177,,25.42220388,,21.63983072,
6.620518724,,9.551319079,,26.04767955,,21.46425336,
6.364197386,,9.72729039,,26.24677624,,20.15978112,
6.697656152,,9.898166531,,26.87510385,,19.40514787,
7.449754435,,10.66471891,,28.81135811,,20.40123092,
7.521135845,,10.09444019,,30.08246073,,19.70811424,
6.287564022,,9.261113623,,26.5911993,,18.59383568,
5.114730655,,8.38123324,,23.61365147,,17.85815687,
4.756892025,,8.201857255,,22.52827627,,17.61633914,
4.45654688,,7.731293392,,20.18139537,,17.48225494,
4.430819217,,7.251924707,,18.05112172,,17.29508564,
3.888341634,,7.346257013,,16.98201062,,16.70319206,
4.690049422,,7.3624152,,16.83100407,,17.09775212,
4.290372197,,7.37311048,,17.41137442,,16.44724737,
4.095187131,,7.500352291,,18.18652398,,16.45761371,
4.609077434,,8.030467546,,21.58283361,,17.61935077,
6.043483621,,9.844295705,,26.93888656,,18.62620319,
7.102049992,,10.95957763,,32.93213843,,19.70702554,
7.236056722,,12.09655427,,34.57500355,,19.37405882,
7.481185221,,10.76951287,,34.14889993,,19.17080034,
7.58323632,,10.69272407,,31.07599092,,20.20345509,
7.256438652,,10.66171393,,29.90799378,,19.98574309,
7.532151174,,10.51220722,,29.22244528,,18.95226796,
7.412158684,,10.66863071,,27.44934937,,19.1223699,
6.947273533,,10.38754949,,26.75433829,,18.82477598,
6.342980828,,10.13040237,,26.33267011,,17.96482659,
6.093642511,,10.58615318,,27.47285292,,17.17736495,
5.997221253,,10.6989145,,28.33107844,,17.7651121,
6.078408051,,10.66718668,,29.07716596,,17.76517648,
6.164440993,,9.600627573,,28.09576045,,16.72569413,
5.680900333,,8.918606279,,26.25495468,,16.59331271,
5.22875692,,8.525132312,,23.6805932,,16.20874036,
5.408753627,,8.432268831,,22.56495086,,16.72827729,
5.128982034,,7.908285659,,20.539028,,15.59511611,
4.526828669,,7.405412022,,19.28602348,,15.46678854,
3.835748146,,7.307915023,,17.33602532,,15.5378369,
4.621577772,,7.169673586,,17.11128358,,16.2603297,
4.35958234,,7.401548169,,17.34764011,,15.39190802,
4.638307958,,7.705721058,,17.9471007,,16.20444641,
5.528591245,,8.282869139,,20.63188328,,17.21202325,
6.673657906,,9.170313955,,24.53218962,,17.22397583,
7.829902579,,10.433865,,29.75400537,,17.98900737,
8.113678573,,11.38557978,,34.61481163,,18.032752,
7.941150341,,11.57395039,,35.18198595,,18.07886803,
7.274090016,,11.42725363,,32.44718088,,18.39631736,
6.799024126,,11.68710044,,31.50257272,,18.29906303,
6.321879121,,9.693940884,,27.76444575,,17.24767929,
6.638626534,,9.358321435,,24.72453314,,17.78402241,
5.975966032,,9.393345019,,24.09905668,,16.89305579,
5.685552482,,9.461934846,,25.50958753,,16.83021043,
6.326390395,,10.29457586,,25.80188279,,16.62596069,
6.959570893,,9.741844454,,27.59978115,,16.70861354,
7.400583668,,10.36717353,,28.62404192,,17.28508463,
7.631320873,,9.781103904,,28.88000673,,16.86664555,
6.759306553,,8.934574669,,26.18952042,,16.30199531,
6.061507795,,8.453976609,,23.29380918,,16.2565867,
6.771558212,,8.34188035,,21.96275293,,16.81846918,
9.309064917,,7.554647353,,19.58449177,,17.26425509,
6.594885463,,7.414212582,,18.58666522,,16.56191746,
5.126016304,,7.421863818,,16.88532695,,16.32601208,
5.635100147,,7.333504245,,17.09754138,,16.87879255,
4.885810147,,7.366282317,,17.52432078,,16.33674157,
4.805728791,,7.672966472,,17.99438116,,16.70565075,
6.022594872,,8.743630085,,23.77845027,,18.25236918,
8.163785726,,9.621926036,,30.36337228,,19.90533836,
8.300649014,,9.395248664,,28.77395692,,21.40179446,
8.639203933,,10.84506471,,29.70921656,,19.80309656,
9.124470071,,11.12577907,,32.15524286,,19.36671445,
8.889466112,,11.08974771,,31.5361518,,19.3633877,
8.757303795,,11.10047973,,30.28680105,,18.19967077,
8.825183733,,10.74382015,,29.21448922,,19.5622742,
8.128122311,,9.862259526,,25.95383404,,19.7562252,
7.205049164,,9.606133882,,24.60032158,,18.44906796,
6.405468092,,9.537637307,,24.16853363,,17.52960162,
5.883142744,,9.633460796,,26.1048399,,16.31076407,
6.072013471,,10.85628379,,27.43335577,,15.87938449,
6.435934827,,10.84913878,,30.67176004,,17.04356047,
6.940725977,,10.47481473,,30.92643986,,16.61555871,
6.173472132,,9.54011555,,28.60546213,,16.45103627,
5.342042915,,8.222219687,,24.51293002,,16.44640422,
4.961262134,,8.12783438,,22.63970496,,17.20869232,
4.989964392,,7.633523626,,20.43357529,,16.69750384,
4.677873846,,7.330701547,,17.82718848,,17.152365,
14.29588617,,7.357889924,,16.47380949,,18.12073231,
5.574727029,,7.297879293,,16.94404346,,18.19887356,
4.642835026,,7.347325744,,16.9909854,,17.18348426,
5.122107875,,7.589185855,,18.07618822,,17.67156744,
6.541069501,,8.911626095,,23.82680836,,19.2276883,
9.293829238,,10.18379899,,31.93172743,,20.14955045,
10.25225691,,10.44513431,,33.49762897,,23.07935636,
10.80472037,,10.30953248,,32.83966695,,22.91987336,
9.969583814,,10.50211221,,30.18101602,,23.49621306,
9.162285067,,9.385372575,,28.78844182,,23.26922033,
8.781399609,,9.55355335,,27.55827258,,21.63536576,
8.910385456,,9.583573877,,27.19406586,,22.60348999,
9.045257592,,9.578019069,,26.90772878,,22.83340419,
8.993328581,,9.177794244,,25.25182853,,22.35454833,
8.370973517,,9.753656639,,25.48534755,,21.65101034,
8.291083504,,10.87228366,,26.04630588,,20.9418125,
8.377045218,,10.30061577,,27.19945501,,19.91972794,
8.344501533,,10.58339578,,30.18715442,,20.22781398,
8.493379072,,10.97383645,,30.82333246,,19.45949,
7.077074662,,9.282644648,,29.14987668,,18.69633844,
5.875680365,,8.651803857,,25.78183646,,18.48150531,
5.275237271,,8.023520811,,23.05739307,,18.78189393,
5.023499848,,7.521337324,,20.20723959,,18.39904991,
4.154292208,,7.262888484,,18.04273716,,18.18056635,
4.049365067,,7.22765772,,17.19009558,,18.40153915,
4.878204128,,7.43128084,,17.49575927,,18.33582341,
4.941781195,,7.519206271,,17.4087023,,17.31338202,
5.164404144,,7.610573912,,18.41358206,,18.00386015,
7.558853845,,8.909538335,,24.34052874,,19.132222,
10.09250549,,10.44775515,,33.0994094,,20.97791328,
10.31382296,,10.70702097,,35.2377453,,22.76028443,
9.801181195,,10.74365401,,32.66904541,,23.03981263,
9.478238846,,10.23063829,,29.34009337,,23.2793825,
9.191621572,,10.4207402,,26.52469034,,23.10742245,
8.987374575,,9.657326438,,27.61330035,,22.9293575,
8.931122296,,9.672460795,,26.55935195,,23.33151056,
8.875660542,,9.512080913,,25.6342075,,23.82870531,
8.142286422,,9.422223186,,26.07729745,,22.93650439,
7.477712889,,9.639143308,,26.37049916,,22.80577304,
6.87612781,,9.910899821,,25.95304579,,21.1984639,
7.385531991,,9.704622981,,27.24169906,,21.64078539,
7.986368055,,10.48890463,,29.82461997,,21.40904712,
8.012008164,,10.03862743,,32.24908057,,20.54846223,
7.494591848,,9.163946811,,29.33854934,,19.60850203,
6.944872993,,8.429308753,,24.8910334,,19.9816219,
6.57170992,,8.005279961,,22.92072549,,19.67580372,
6.042504813,,7.37137317,,21.22832495,,18.5695764,
5.184850544,,7.059753403,,18.38878253,,18.52287002,
4.654514459,,7.090637348,,17.52385929,,17.9254692,
4.932371998,,7.293191431,,17.21100678,,18.03945546,
4.311475602,,7.360819535,,16.91012057,,18.16086759,
4.319687615,,7.736154578,,18.75212356,,18.50533247,
5.886706108,,8.711756823,,24.32022162,,19.78032789,
8.573970771,,10.01734353,,33.66510645,,21.21265615,
9.388501738,,10.79656673,,34.85803234,,22.96116913,
9.48483305,,9.862687198,,31.9599033,,22.28171799,
9.387417865,,9.112957537,,29.25337293,,22.55400894,
9.083955632,,8.924998837,,26.98785618,,22.87910281,
9.357966564,,8.710843014,,25.76261031,,21.79395708,
9.693242308,,9.926989319,,25.46700074,,23.25593732,
9.613798214,,9.043013401,,26.16220317,,23.04875674,
8.642334561,,8.93764724,,24.31223314,,23.33780771,
7.774877249,,8.872702657,,24.9906413,,24.00671477,
7.496384968,,8.870590683,,25.02517578,,21.78348172,
7.308652815,,9.288726817,,26.51309326,,20.5829986,
7.258161489,,9.489030935,,29.52019192,,19.8832108,
7.38128208,,9.188410731,,29.79209857,,19.23469396,
6.508208624,,8.85982005,,27.65176351,,19.0429832,
5.791352965,,8.311153526,,24.96172468,,18.58249401,
5.421025748,,7.745881686,,22.92591379,,18.80574769,
5.303923878,,7.482520875,,21.09312417,,18.21324309,
4.737379015,,7.234144312,,18.94248102,,17.21081831,
4.355388507,,7.174417172,,16.80428604,,17.03512926,
5.685818325,,7.204749741,,17.27674631,,17.47263331,
4.957583128,,7.282421371,,17.09360148,,17.50325512,
5.293574219,,7.409935933,,18.57409126,,17.34129921,
6.875705654,,8.653242461,,24.02944809,,18.77904303,
9.511626755,,10.07501592,,31.94312272,,20.65032868,
9.828859064,,10.09729559,,33.56390414,,22.85409361,
9.200701882,,9.573100331,,31.60587008,,22.85491797,
9.646417574,,8.906253378,,28.48174634,,24.72405388,
9.836948172,,8.974657165,,27.00325627,,27.23116132,
9.0559829,,8.959322199,,26.18367229,,25.03394871,
9.125458898,,9.031559298,,25.86823782,,23.94165806,
8.437854512,,8.715092584,,27.20235069,,22.72021556,
7.78967841,,9.076338303,,25.02556554,,22.03767758,
7.242053114,,8.392031152,,25.2374452,,21.46293518,
7.242894832,,8.908448051,,25.93624828,,20.70088456,
7.410620402,,8.785901889,,26.27720883,,20.03851707,
7.35472888,,9.511230941,,28.29963944,,19.84717923,
7.591306874,,9.022536158,,28.26552383,,19.53030496,
6.794904968,,8.625167804,,27.29964511,,19.3470677,
5.796031139,,8.337547183,,24.19760276,,18.8010106,
5.260776511,,7.861849421,,22.91549479,,19.10778126,
4.777155994,,7.445893296,,20.40113634,,18.2855388,
4.090824406,,7.415456402,,18.71538857,,16.98277394,
3.528359363,,7.149105136,,17.07115888,,17.19566375,
3.998064221,,7.209003211,,16.89229958,,18.16308269,
3.666713458,,7.122488914,,16.73302882,,17.09257252,
4.189281786,,7.485375136,,18.02901994,,16.88126642,
5.584328128,,8.048923429,,20.91889453,,17.76776859,
7.07882663,,9.167489202,,25.66208658,,19.04441079,
8.147562807,,9.94797696,,31.91354047,,19.26513288,
8.459539279,,10.66082358,,34.57346287,,19.80883582,
8.255529712,,10.16711329,,33.03639755,,19.69307373,
7.800543929,,9.713342501,,30.29821326,,19.09847437,
7.323250672,,10.07417146,,28.82362746,,19.4941944,
6.954649787,,9.428560421,,29.52083733,,19.11689153,
6.740217801,,9.529470085,,27.72034464,,18.79799518,
6.674255505,,9.202946607,,26.29404521,,17.73955421,
6.097383923,,9.106759011,,26.04961011,,17.34760527,
6.35274153,,9.467425108,,26.66784547,,17.48727164,
6.462257282,,9.885977318,,27.45607578,,17.48252394,
6.799360086,,9.401409067,,28.62112672,,18.42009728,
7.282459689,,9.070655867,,28.51570502,,18.40465712,
6.431600433,,8.677013829,,26.04228256,,18.37354036,
5.774393208,,8.071767669,,24.05607635,,17.48377463,
5.076683676,,8.080905199,,22.63317103,,17.53883236,
4.943969374,,7.701603045,,20.64872024,,16.93287228,
4.384255264,,7.209025332,,19.14123661,,16.43981829,
4.018649651,,7.142198111,,17.64772892,,16.27366074,
4.484292946,,7.109671881,,17.4351593,,16.86285051,
4.320255537,,7.095291316,,17.15133021,,15.79896776,
4.545348252,,7.336521161,,17.98493332,,16.26704995,
5.231432388,,7.783493129,,20.1907019,,16.69030537,
6.730933999,,8.588521162,,23.1773621,,17.89749956,
7.168498744,,9.864441417,,28.95303386,,18.89357751,
7.977568656,,10.45941328,,33.50850979,,19.37955416,
7.633934779,,10.87372039,,33.76587805,,18.71079472,
7.146824125,,10.4233868,,32.65378813,,18.26925426,
6.552697972,,9.983266897,,30.55921459,,18.46890367,
6.468256945,,9.758907753,,27.68445825,,17.76109484,
6.909094816,,9.267018515,,26.83116272,,17.9201643,
7.252036961,,9.210400398,,26.21865359,,16.98257908,
7.675634011,,9.108739161,,26.05893421,,16.64851682,
7.389020678,,9.224774006,,26.25765343,,16.86744754,
7.255058395,,9.083871275,,27.48998095,,16.72775729,
7.426772741,,9.698634363,,29.03178879,,17.26555149,
7.355130285,,9.203227059,,28.97998298,,17.0463715,
6.275217216,,8.716039194,,26.08514994,,16.08612791,
5.255823579,,8.175226348,,22.92538497,,16.15425909,
5.84875998,,7.804740863,,22.00206433,,17.04545202,
8.197006416,,7.355941975,,20.29499207,,16.79248501,
5.866695357,,7.249598521,,18.01483926,,16.31885602,
4.499589031,,7.132782933,,17.44945743,,16.56388044,
5.491743918,,7.138985615,,16.92963205,,16.61896043,
5.039719613,,7.235411852,,17.24651686,,15.76120739,
5.196195254,,7.349042894,,17.80992982,,17.58383708,
6.858736313,,8.288066603,,23.18414305,,18.65849736,
8.466958119,,9.197485382,,29.75764694,,20.58307035,
8.382946433,,8.738243076,,27.63891772,,21.6288497,
8.674438688,,9.964010672,,29.56148946,,21.09710837,
8.5694423,,10.13451525,,30.81118865,,20.21383351,
8.121209019,,10.25826273,,30.66408765,,19.57404635,
7.918137925,,10.16402353,,29.81788095,,18.72178439,
7.704262559,,9.652338276,,29.08917398,,19.63342964,
7.268220379,,9.150432952,,27.77235959,,19.69302399,
6.780455484,,9.087660092,,25.55848559,,18.61956266,
5.827402829,,9.084909308,,25.62488622,,17.73758916,
5.761800241,,9.084875473,,24.93423291,,17.01412907,
6.067843466,,9.259198767,,26.85408213,,16.66309877,
6.742578421,,9.979410845,,30.09134369,,17.37885868,
7.010807461,,9.904572047,,31.12818881,,16.89789321,
6.465860947,,8.822322656,,28.65247324,,16.64869271,
5.417782949,,8.397793884,,24.26366199,,16.74581974,
4.995627735,,7.878859472,,22.78830696,,17.44889106,
5.074672938,,7.632723309,,19.933594,,17.06553425,
4.432110847,,7.06143637,,17.89746046,,16.60969281,
14.4065003,,7.105241786,,16.66441039,,16.93842143,
5.786574384,,7.133800951,,17.1937227,,17.51442996,
4.464553886,,7.255335685,,17.16059133,,17.26989811,
4.163344563,,7.41295831,,18.07536484,,16.95538543,
5.702960484,,8.387677196,,23.44143275,,18.69040982,
8.163539745,,10.01312714,,33.48983009,,20.38986141,
9.220612482,,10.44658818,,34.52714904,,22.21911505,
9.111845513,,9.55111211,,30.99574169,,24.02069875,
9.216727264,,9.023645894,,28.95177152,,26.13912374,
9.13083503,,8.714451562,,26.22109319,,26.58341097,
9.257252843,,9.060542469,,25.22246942,,25.79008936,
9.478261241,,9.143104744,,27.19376304,,25.1452104,
9.914802524,,8.578276841,,25.1676881,,26.57779705,
9.757464661,,8.726515777,,24.56300805,,26.62967297,
8.204141021,,8.588197165,,24.78991117,,27.21756863,
7.41430293,,8.817002074,,24.61841041,,23.48725144,
8.201900678,,9.135039149,,26.60926065,,23.44927076,
9.196718198,,9.638331384,,29.10547713,,22.9658789,
8.397864607,,9.264137755,,30.10099163,,21.34327954,
6.8267011,,9.007982903,,29.02435417,,20.22947057,
5.17259715,,8.54561456,,25.45069539,,20.63941163,
4.684337438,,7.76391986,,23.97113236,,20.97027992,
4.930172696,,7.267660147,,20.85035785,,19.89153967,
3.975385567,,7.093142057,,18.53122673,,18.25464653,
3.854962694,,6.990165486,,17.33829859,,17.97920588,
4.016460417,,7.085413493,,17.38147705,,18.5061412,
3.926929186,,7.025812085,,17.20965931,,18.09553821,
4.322227194,,7.309001905,,18.26946343,,18.362853,
6.070387009,,8.58885822,,23.85101415,,19.61845285,
8.015789398,,9.811850295,,32.67889345,,21.32094655,
8.799701647,,10.18935134,,33.72133475,,23.03777142,
8.645384469,,9.472195497,,32.35170549,,23.70203432,
8.39692211,,9.513333036,,29.3104379,,24.27734375,
8.279330383,,8.806245658,,27.10074076,,23.35451245,
8.308602982,,8.803907462,,26.41692437,,22.28945073,
8.420740274,,8.821664352,,26.34591505,,23.17600145,
8.343458657,,8.698204311,,26.21845959,,22.7440631,
8.139815435,,8.328222304,,24.94582262,,21.84087784,
7.274817765,,8.897620527,,25.8613324,,20.89879251,
7.296355035,,9.037571645,,25.6942302,,21.14001301,
7.427204288,,9.187227752,,27.70988126,,20.51535488,
7.459345309,,9.862990984,,30.28834747,,20.08326789,
7.71241178,,9.542061825,,31.1670957,,19.60899541,
6.680874632,,9.263233995,,28.73914223,,19.58227311,
5.717697824,,8.555407406,,24.63485331,,19.26164148,
5.122906293,,8.098482006,,23.2906992,,19.23994969,
4.84695644,,7.510561058,,20.58503906,,17.77607802,
3.733336294,,7.025246413,,18.15610082,,18.06363902,
3.256706852,,7.166317641,,17.1445239,,18.4681537,
3.923391531,,7.109035155,,16.9097647,,19.27431547,
3.618995282,,7.251356685,,16.7714161,,18.17003235,
3.584293429,,7.478614733,,17.99251329,,18.66558915,
5.75316112,,8.683934794,,24.36655409,,19.74854764,
8.61240342,,10.3168198,,32.72939713,,21.33420467,
8.925440694,,10.18838974,,34.45005129,,23.55719144,
9.016337117,,9.810050639,,31.69766687,,23.7557748,
8.81218016,,9.152989711,,29.53991273,,23.86950972,
8.487309749,,9.29697556,,27.23032259,,23.39778022,
8.937339317,,8.918892529,,26.38290526,,21.89441983,
8.89255829,,9.473842005,,27.49810607,,23.41468541,
8.876133551,,9.005556086,,25.83479015,,22.92774546,
8.856714677,,8.939827785,,25.61735274,,22.69465593,
8.149074294,,9.392102943,,25.58641557,,22.11947245,
7.612406075,,9.236968285,,25.31418182,,20.86158085,
7.648354343,,9.687995465,,28.04482704,,20.61973216,
7.249607264,,10.11115509,,30.33500637,,21.31765107,
7.768104887,,10.33105621,,32.2397728,,20.57528017,
6.737936281,,9.312088373,,28.59705543,,19.12143321,
5.533345127,,8.252315132,,25.49187372,,18.70001876,
5.157478458,,8.012836657,,23.81854961,,19.19321404,
4.916773262,,7.612043575,,20.03267043,,18.42583934,
3.914365839,,7.19132945,,18.4273889,,18.1566053,
3.856239882,,7.14743506,,16.93043664,,18.26320392,
4.862847377,,7.152316123,,16.93250069,,18.00125991,
4.42121028,,7.257828754,,17.06397183,,17.82982846,
4.835374889,,7.464067878,,18.05439898,,18.3767326,
6.262264093,,8.75172587,,24.25393743,,20.12782181,
8.390537528,,10.05116927,,32.54139859,,22.19975931,
8.998026621,,10.51471487,,34.47425862,,24.73520527,
8.756203232,,9.965369989,,31.54523591,,24.94990907,
8.684169423,,9.342858703,,29.20028806,,25.24094337,
8.296561311,,9.159678227,,27.1758572,,24.6565059,
8.082780559,,9.506023936,,26.46606809,,24.7683911,
8.464051935,,8.931896013,,27.08075657,,24.77830303,
8.581594273,,9.081178394,,26.1944918,,24.23320285,
8.146085129,,9.062762838,,25.6291367,,23.25505767,
7.203636723,,9.365804978,,25.37358091,,23.72589932,
7.136467006,,9.310966613,,26.61005378,,22.89914181,
7.359420621,,10.0777793,,28.18730482,,21.77710395,
7.729370803,,10.48713141,,29.22714002,,21.81536207,
7.822374178,,10.63428685,,29.6707044,,21.16983424,
6.55102045,,9.465566901,,28.13835642,,20.52471767,
5.128154874,,8.499393053,,24.93221081,,20.678721,
4.284538472,,8.005888349,,23.44508014,,20.07322262,
3.92791059,,7.711012611,,21.1190037,,18.94523008,
3.012342032,,7.386709124,,19.05319424,,18.14736583,
3.336024478,,7.202498478,,17.46524982,,17.78093772,
4.043071183,,7.28924558,,17.12654827,,18.39990259,
4.108201721,,7.20352318,,16.49504482,,17.62264875,
4.343616288,,7.553599985,,17.86670018,,18.3735158,
5.556575229,,8.352390117,,21.37507932,,18.45104375,
7.028237089,,9.201075898,,26.19373216,,19.34242207,
7.997433384,,10.79081505,,31.72436405,,20.60838132,
8.667504096,,11.55430647,,35.40420316,,20.21042883,
9.12700514,,11.05881535,,34.07374043,,20.58911795,
9.227626196,,10.64701537,,32.29102744,,21.11260973,
8.192589673,,10.37338051,,30.56412656,,20.45273552,
7.488029205,,10.3965309,,30.33392069,,20.32758624,
7.392762872,,9.601012476,,29.44866001,,19.27994629,
6.651736395,,9.800909531,,26.92586026,,19.21916394,
5.922564065,,9.981285821,,26.72273276,,19.10743601,
5.810028786,,9.8885936,,28.33165931,,18.25629541,
6.089761095,,10.69052688,,29.60076829,,18.45376954,
6.631811903,,10.77971614,,29.94174242,,18.7443835,
6.871988269,,9.896903084,,30.56161494,,17.82252232,
5.95405603,,9.419903012,,27.71131693,,18.0267065,
5.258478284,,8.326073384,,24.548072,,17.97584624,
4.65734915,,7.941961138,,23.87226071,,18.25318552,
4.741248431,,7.640912158,,21.41865123,,17.09589704,
3.901540877,,7.297524888,,19.47838443,,16.43418313,
3.830405691,,7.26898151,,17.57355995,,16.8351597,
4.014558116,,7.070462213,,17.0594759,,17.47529357,
3.838789558,,7.145377831,,16.5378807,,16.32251901,
4.199873273,,7.31049046,,17.44817422,,16.36040383,
5.254215404,,7.890330112,,20.47812487,,16.39836687,
