model_fold_0_0,,,,forecast_fold_0_0,,,,,,model_fold_1_0,,,,forecast_fold_1_0,,,,,,model_fold_2_0,,,,forecast_fold_2_0,,,,,,model_fold_3_0,,,,forecast_fold_3_0,,,,,,model_fold_4_0,,,,forecast_fold_4_0,,,,,,model_fold_5_0,,,,forecast_fold_5_0,,,,,,model_fold_6_0,,,,forecast_fold_6_0
7.855924772,,,,,,,,,,7.575424928,,,,,,,,,,7.463011903,,,,,,,,,,7.486477918,,,,,,,,,,7.565529794,,,,,,,,,,7.55891698,,,,,,,,,,7.575860386,,,,
9.334258363,,,,,,,,,,8.157263259,,,,,,,,,,8.14964189,,,,,,,,,,8.168413106,,,,,,,,,,8.359727868,,,,,,,,,,8.287825658,,,,,,,,,,8.259593038,,,,
10.2768677,,,,,,,,,,9.736384386,,,,,,,,,,9.772655828,,,,,,,,,,9.787234243,,,,,,,,,,9.985628467,,,,,,,,,,9.933241841,,,,,,,,,,9.907274167,,,,
10.92214912,,,,,,,,,,10.76905382,,,,,,,,,,10.77092434,,,,,,,,,,10.7648776,,,,,,,,,,10.92325252,,,,,,,,,,10.92155418,,,,,,,,,,10.92625465,,,,
9.996355566,,,,,,,,,,9.780386014,,,,,,,,,,9.772935562,,,,,,,,,,9.771510512,,,,,,,,,,9.911086044,,,,,,,,,,9.93444962,,,,,,,,,,9.946721975,,,,
9.136694518,,,,,,,,,,8.476228471,,,,,,,,,,8.482449038,,,,,,,,,,8.527732215,,,,,,,,,,8.717224676,,,,,,,,,,8.688517713,,,,,,,,,,8.683908688,,,,
9.028662974,,,,,,,,,,8.52256599,,,,,,,,,,8.595142707,,,,,,,,,,8.619556306,,,,,,,,,,8.820338528,,,,,,,,,,8.782798712,,,,,,,,,,8.762482997,,,,
7.883589388,,,,,,,,,,7.681089456,,,,,,,,,,7.703234164,,,,,,,,,,7.696618399,,,,,,,,,,7.847967578,,,,,,,,,,7.834799275,,,,,,,,,,7.826639491,,,,
6.489713341,,,,,,,,,,6.181772115,,,,,,,,,,6.197191284,,,,,,,,,,6.284325585,,,,,,,,,,6.443741243,,,,,,,,,,6.442477142,,,,,,,,,,6.450907646,,,,
5.613765404,,,,,,,,,,5.371303044,,,,,,,,,,5.412495327,,,,,,,,,,5.470256226,,,,,,,,,,5.617376696,,,,,,,,,,5.592934045,,,,,,,,,,5.575462492,,,,
5.090711936,,,,,,,,,,5.292085183,,,,,,,,,,5.332406495,,,,,,,,,,5.4235783,,,,,,,,,,5.517215887,,,,,,,,,,5.463274707,,,,,,,,,,5.439009813,,,,
5.095074929,,,,,,,,,,5.643423784,,,,,,,,,,5.745719555,,,,,,,,,,5.808287629,,,,,,,,,,5.798088876,,,,,,,,,,5.743143621,,,,,,,,,,5.7197143,,,,
4.784248682,,,,,,,,,,5.577372978,,,,,,,,,,5.61874972,,,,,,,,,,5.699671178,,,,,,,,,,5.642262989,,,,,,,,,,5.633663553,,,,,,,,,,5.635306184,,,,
5.746031034,,,,,,,,,,6.386614492,,,,,,,,,,6.475778222,,,,,,,,,,6.499367236,,,,,,,,,,6.435727881,,,,,,,,,,6.471672192,,,,,,,,,,6.47370057,,,,
6.920396902,,,,,,,,,,7.650284618,,,,,,,,,,7.627932524,,,,,,,,,,7.583726241,,,,,,,,,,7.450136302,,,,,,,,,,7.463414878,,,,,,,,,,7.466176586,,,,
8.113001346,,,,,,,,,,8.552154075,,,,,,,,,,8.581461906,,,,,,,,,,8.555506968,,,,,,,,,,8.431894574,,,,,,,,,,8.439106768,,,,,,,,,,8.432878326,,,,
9.503300459,,,,,,,,,,9.737366779,,,,,,,,,,9.739537157,,,,,,,,,,9.771950217,,,,,,,,,,9.651622993,,,,,,,,,,9.684002832,,,,,,,,,,9.709110774,,,,
9.91880027,,,,,,,,,,9.997997661,,,,,,,,,,10.06953057,,,,,,,,,,10.06249859,,,,,,,,,,9.971028921,,,,,,,,,,10.02064856,,,,,,,,,,10.03214424,,,,
9.294348335,,,,,,,,,,9.400042448,,,,,,,,,,9.415144677,,,,,,,,,,9.388570125,,,,,,,,,,9.302172708,,,,,,,,,,9.357478043,,,,,,,,,,9.373302737,,,,
9.512817179,,,,,,,,,,9.481124998,,,,,,,,,,9.521610444,,,,,,,,,,9.471747929,,,,,,,,,,9.397452288,,,,,,,,,,9.405782878,,,,,,,,,,9.397135538,,,,
8.340252057,,,,,,,,,,8.440190968,,,,,,,,,,8.456881731,,,,,,,,,,8.451096611,,,,,,,,,,8.3649527,,,,,,,,,,8.37122135,,,,,,,,,,8.370191371,,,,
8.793648909,,,,,,,,,,8.665691,,,,,,,,,,8.661621703,,,,,,,,,,8.665006584,,,,,,,,,,8.627354563,,,,,,,,,,8.691389825,,,,,,,,,,8.718255848,,,,
8.355657716,,,,,,,,,,8.443911762,,,,,,,,,,8.429748937,,,,,,,,,,8.370896938,,,,,,,,,,8.322972594,,,,,,,,,,8.365925738,,,,,,,,,,8.369933144,,,,
7.79717343,,,,,,,,,,7.970664963,,,,,,,,,,7.991288206,,,,,,,,,,8.034071978,,,,,,,,,,7.953658997,,,,,,,,,,7.9308869,,,,,,,,,,7.930631451,,,,
6.959025589,,,,,,,,,,7.089224315,,,,,,,,,,7.116102938,,,,,,,,,,7.142966205,,,,,,,,,,7.055612013,,,,,,,,,,7.053018298,,,,,,,,,,7.060523635,,,,
7.624353263,,,,,,,,,,7.834554886,,,,,,,,,,7.840124973,,,,,,,,,,7.848294706,,,,,,,,,,7.790459606,,,,,,,,,,7.845580528,,,,,,,,,,7.868288026,,,,
8.56499615,,,,,,,,,,8.854552421,,,,,,,,,,8.796171379,,,,,,,,,,8.759186077,,,,,,,,,,8.675525593,,,,,,,,,,8.681193744,,,,,,,,,,8.683645637,,,,
9.422747307,,,,,,,,,,9.602049014,,,,,,,,,,9.599624957,,,,,,,,,,9.607529924,,,,,,,,,,9.521853084,,,,,,,,,,9.530526242,,,,,,,,,,9.542566024,,,,
9.766465716,,,,,,,,,,9.834579212,,,,,,,,,,9.878272605,,,,,,,,,,9.836778351,,,,,,,,,,9.762343035,,,,,,,,,,9.783424634,,,,,,,,,,9.784785243,,,,
8.893593114,,,,,,,,,,8.88597707,,,,,,,,,,8.860847944,,,,,,,,,,8.825088978,,,,,,,,,,8.767853227,,,,,,,,,,8.79561364,,,,,,,,,,8.810298578,,,,
7.335217096,,,,,,,,,,7.268780556,,,,,,,,,,7.201838745,,,,,,,,,,7.185223981,,,,,,,,,,7.139097611,,,,,,,,,,7.103888308,,,,,,,,,,7.095223481,,,,
8.602231918,,,,,,,,,,8.444738375,,,,,,,,,,8.47750873,,,,,,,,,,8.509291568,,,,,,,,,,8.490147783,,,,,,,,,,8.48218413,,,,,,,,,,8.480655245,,,,
15.61803067,,,,,,,,,,15.56622977,,,,,,,,,,15.65755563,,,,,,,,,,15.6925109,,,,,,,,,,15.65418387,,,,,,,,,,15.65438876,,,,,,,,,,15.66183867,,,,
5.515414508,,,,,,,,,,5.576665545,,,,,,,,,,5.649218781,,,,,,,,,,5.658196127,,,,,,,,,,5.637326092,,,,,,,,,,5.67351907,,,,,,,,,,5.687958952,,,,
4.413738482,,,,,,,,,,4.581199398,,,,,,,,,,4.550345766,,,,,,,,,,4.59217655,,,,,,,,,,4.53424807,,,,,,,,,,4.530194347,,,,,,,,,,4.54258071,,,,
6.032659677,,,,,,,,,,5.835386797,,,,,,,,,,5.819924925,,,,,,,,,,5.903507527,,,,,,,,,,5.907676107,,,,,,,,,,5.890872004,,,,,,,,,,5.896917528,,,,
5.308708051,,,,,,,,,,5.545486582,,,,,,,,,,5.553337147,,,,,,,,,,5.594151475,,,,,,,,,,5.53304312,,,,,,,,,,5.526000859,,,,,,,,,,5.529674958,,,,
6.807572889,,,,,,,,,,6.977201493,,,,,,,,,,7.035123223,,,,,,,,,,7.011972855,,,,,,,,,,6.962639737,,,,,,,,,,6.95296143,,,,,,,,,,6.936687189,,,,
8.384583611,,,,,,,,,,8.822162284,,,,,,,,,,8.809531681,,,,,,,,,,8.822005771,,,,,,,,,,8.754530538,,,,,,,,,,8.81742372,,,,,,,,,,8.845239727,,,,
11.09056778,,,,,,,,,,11.16184093,,,,,,,,,,11.10323546,,,,,,,,,,11.06436439,,,,,,,,,,11.01984947,,,,,,,,,,11.02211219,,,,,,,,,,11.02194455,,,,
10.73984484,,,,,,,,,,10.87947806,,,,,,,,,,10.82859016,,,,,,,,,,10.82209652,,,,,,,,,,10.74241166,,,,,,,,,,10.75336645,,,,,,,,,,10.76789949,,,,
11.69077049,,,,,,,,,,11.39188359,,,,,,,,,,11.41144333,,,,,,,,,,11.36951999,,,,,,,,,,11.35292189,,,,,,,,,,11.3265842,,,,,,,,,,11.30396024,,,,
11.53745059,,,,,,,,,,11.42030122,,,,,,,,,,11.45495768,,,,,,,,,,11.39967742,,,,,,,,,,11.39038408,,,,,,,,,,11.40519752,,,,,,,,,,11.39667986,,,,
10.52495154,,,,,,,,,,10.52355016,,,,,,,,,,10.48765233,,,,,,,,,,10.48745542,,,,,,,,,,10.47599755,,,,,,,,,,10.46017076,,,,,,,,,,10.45143188,,,,
10.38237683,,,,,,,,,,10.26227574,,,,,,,,,,10.250933,,,,,,,,,,10.25284927,,,,,,,,,,10.24621683,,,,,,,,,,10.2083542,,,,,,,,,,10.18811905,,,,
10.31298663,,,,,,,,,,10.39618677,,,,,,,,,,10.53152137,,,,,,,,,,10.54872027,,,,,,,,,,10.51901466,,,,,,,,,,10.54051994,,,,,,,,,,10.53776203,,,,
10.00503289,,,,,,,,,,10.30624645,,,,,,,,,,10.41665227,,,,,,,,,,10.42261509,,,,,,,,,,10.38095222,,,,,,,,,,10.4138633,,,,,,,,,,10.41117891,,,,
9.073480223,,,,,,,,,,9.441800921,,,,,,,,,,9.390986562,,,,,,,,,,9.421942403,,,,,,,,,,9.346523524,,,,,,,,,,9.326792905,,,,,,,,,,9.332839375,,,,
8.366042783,,,,,,,,,,8.702469109,,,,,,,,,,8.688287303,,,,,,,,,,8.712134983,,,,,,,,,,8.631712811,,,,,,,,,,8.650742371,,,,,,,,,,8.665043915,,,,
8.572520377,,,,,,,,,,8.771984726,,,,,,,,,,8.859347845,,,,,,,,,,8.842987081,,,,,,,,,,8.754343373,,,,,,,,,,8.782436042,,,,,,,,,,8.786408458,,,,
9.312668008,,,,,,,,,,9.481132368,,,,,,,,,,9.488122189,,,,,,,,,,9.473161481,,,,,,,,,,9.410216256,,,,,,,,,,9.472240536,,,,,,,,,,9.498313995,,,,
9.971362892,,,,,,,,,,10.02133821,,,,,,,,,,9.956278412,,,,,,,,,,9.919331686,,,,,,,,,,9.858574717,,,,,,,,,,9.880967271,,,,,,,,,,9.898417748,,,,
10.5902921,,,,,,,,,,10.41155795,,,,,,,,,,10.35121325,,,,,,,,,,10.28216797,,,,,,,,,,10.25820165,,,,,,,,,,10.25339103,,,,,,,,,,10.2439346,,,,
8.93789748,,,,,,,,,,8.551084332,,,,,,,,,,8.564275841,,,,,,,,,,8.557865113,,,,,,,,,,8.568577068,,,,,,,,,,8.586633063,,,,,,,,,,8.595316406,,,,
7.535682535,,,,,,,,,,7.167196667,,,,,,,,,,7.11897427,,,,,,,,,,7.130016104,,,,,,,,,,7.171420812,,,,,,,,,,7.183444035,,,,,,,,,,7.201008562,,,,
7.717785664,,,,,,,,,,7.343159401,,,,,,,,,,7.288866571,,,,,,,,,,7.227127935,,,,,,,,,,7.284129548,,,,,,,,,,7.258764119,,,,,,,,,,7.249901413,,,,
8.071076168,,,,,,,,,,7.580890781,,,,,,,,,,7.480414268,,,,,,,,,,7.395949584,,,,,,,,,,7.495891368,,,,,,,,,,7.473322665,,,,,,,,,,7.468352329,,,,
5.686040715,,,,,,,,,,5.246485372,,,,,,,,,,5.195001049,,,,,,,,,,5.177795497,,,,,,,,,,5.254264337,,,,,,,,,,5.183192901,,,,,,,,,,5.159990204,,,,
17.02031174,,,,,,,,,,16.13867965,,,,,,,,,,16.15976986,,,,,,,,,,16.21197531,,,,,,,,,,16.36568163,,,,,,,,,,16.30747183,,,,,,,,,,16.29154669,,,,
7.716815331,,,,,,,,,,7.213358581,,,,,,,,,,7.2656811,,,,,,,,,,7.312367185,,,,,,,,,,7.473059234,,,,,,,,,,7.445856749,,,,,,,,,,7.450059105,,,,
4.869317235,,,,,,,,,,5.15689099,,,,,,,,,,5.105831207,,,,,,,,,,5.125003554,,,,,,,,,,5.187415831,,,,,,,,,,5.163564959,,,,,,,,,,5.158034288,,,,
6.289841913,,,,,,,,,,5.92207294,,,,,,,,,,5.965761094,,,,,,,,,,6.022582755,,,,,,,,,,6.154619952,,,,,,,,,,6.090187212,,,,,,,,,,6.052653882,,,,
8.322041476,,,,,,,,,,8.55739934,,,,,,,,,,8.669752084,,,,,,,,,,8.679352558,,,,,,,,,,8.719592496,,,,,,,,,,8.679414411,,,,,,,,,,8.646218557,,,,
9.790219834,,,,,,,,,,10.38227447,,,,,,,,,,10.42801211,,,,,,,,,,10.48615665,,,,,,,,,,10.48310901,,,,,,,,,,10.48768505,,,,,,,,,,10.4919023,,,,
9.799489412,,,,,,,,,,10.47425655,,,,,,,,,,10.48403524,,,,,,,,,,10.51345462,,,,,,,,,,10.45532689,,,,,,,,,,10.47041171,,,,,,,,,,10.47801905,,,,
10.87417029,,,,,,,,,,11.24457224,,,,,,,,,,11.22447583,,,,,,,,,,11.19987288,,,,,,,,,,11.16892512,,,,,,,,,,11.17793217,,,,,,,,,,11.17205248,,,,
11.17841876,,,,,,,,,,11.56826373,,,,,,,,,,11.57384633,,,,,,,,,,11.53457222,,,,,,,,,,11.47591859,,,,,,,,,,11.49209728,,,,,,,,,,11.4881806,,,,
10.57044413,,,,,,,,,,10.72842216,,,,,,,,,,10.70078563,,,,,,,,,,10.69323643,,,,,,,,,,10.62325275,,,,,,,,,,10.62697496,,,,,,,,,,10.63331793,,,,
10.62650305,,,,,,,,,,10.50678815,,,,,,,,,,10.49299357,,,,,,,,,,10.5014541,,,,,,,,,,10.47970383,,,,,,,,,,10.49815525,,,,,,,,,,10.50812525,,,,
10.72734956,,,,,,,,,,10.71068687,,,,,,,,,,10.718964,,,,,,,,,,10.68302719,,,,,,,,,,10.64913486,,,,,,,,,,10.61590768,,,,,,,,,,10.58924922,,,,
12.38089383,,,,,,,,,,12.2518116,,,,,,,,,,12.28389917,,,,,,,,,,12.22299435,,,,,,,,,,12.21029282,,,,,,,,,,12.17145525,,,,,,,,,,12.13755636,,,,
10.62359109,,,,,,,,,,10.73992177,,,,,,,,,,10.70195016,,,,,,,,,,10.7437238,,,,,,,,,,10.71069879,,,,,,,,,,10.74468069,,,,,,,,,,10.77875625,,,,
9.937823595,,,,,,,,,,9.870241439,,,,,,,,,,9.870484945,,,,,,,,,,9.864519407,,,,,,,,,,9.846344436,,,,,,,,,,9.858388743,,,,,,,,,,9.866539492,,,,
10.35342631,,,,,,,,,,10.21262482,,,,,,,,,,10.18537995,,,,,,,,,,10.1186887,,,,,,,,,,10.13426413,,,,,,,,,,10.11745157,,,,,,,,,,10.09687024,,,,
10.03338513,,,,,,,,,,9.942335663,,,,,,,,,,9.958365675,,,,,,,,,,9.906944144,,,,,,,,,,9.9034458,,,,,,,,,,9.90118446,,,,,,,,,,9.890282609,,,,
10.20253305,,,,,,,,,,10.00723109,,,,,,,,,,10.00761863,,,,,,,,,,10.02112503,,,,,,,,,,10.04472652,,,,,,,,,,10.05852092,,,,,,,,,,10.06837897,,,,
11.02229762,,,,,,,,,,10.81943464,,,,,,,,,,10.80522733,,,,,,,,,,10.7716432,,,,,,,,,,10.82604365,,,,,,,,,,10.83180248,,,,,,,,,,10.82680795,,,,
9.695548036,,,,,,,,,,9.614685259,,,,,,,,,,9.586712674,,,,,,,,,,9.524347296,,,,,,,,,,9.555395963,,,,,,,,,,9.542122799,,,,,,,,,,9.530591421,,,,
7.475431926,,,,,,,,,,7.334348091,,,,,,,,,,7.312928246,,,,,,,,,,7.29646843,,,,,,,,,,7.317487561,,,,,,,,,,7.314557068,,,,,,,,,,7.315859456,,,,
7.527971982,,,,,,,,,,7.169340141,,,,,,,,,,7.136605223,,,,,,,,,,7.121404499,,,,,,,,,,7.209143457,,,,,,,,,,7.211439349,,,,,,,,,,7.206886903,,,,
6.854747909,,,,,,,,,,6.787982567,,,,,,,,,,6.795698185,,,,,,,,,,6.843323361,,,,,,,,,,6.917547343,,,,,,,,,,6.944414945,,,,,,,,,,6.967455463,,,,
6.310106364,,,,,,,,,,6.303119241,,,,,,,,,,6.198558964,,,,,,,,,,6.185211304,,,,,,,,,,6.245635723,,,,,,,,,,6.229465035,,,,,,,,,,6.23399949,,,,
7.165008572,,,,,,,,,,6.870714645,,,,,,,,,,6.79939002,,,,,,,,,,6.742107403,,,,,,,,,,6.827724448,,,,,,,,,,6.833569596,,,,,,,,,,6.836018696,,,,
6.6046454,,,,,,,,,,6.223863909,,,,,,,,,,6.216047016,,,,,,,,,,6.299890884,,,,,,,,,,6.392912027,,,,,,,,,,6.381777591,,,,,,,,,,6.406036675,,,,
7.3352429,,,,,,,,,,6.806264493,,,,,,,,,,6.827064217,,,,,,,,,,6.835402148,,,,,,,,,,6.968939765,,,,,,,,,,6.966074995,,,,,,,,,,6.968229432,,,,
8.324637102,,,,,,,,,,7.801678069,,,,,,,,,,7.785963923,,,,,,,,,,7.771929386,,,,,,,,,,7.93132153,,,,,,,,,,7.918586679,,,,,,,,,,7.914957717,,,,
11.27329374,,,,,,,,,,10.59899861,,,,,,,,,,10.55537935,,,,,,,,,,10.51349412,,,,,,,,,,10.72847144,,,,,,,,,,10.72228616,,,,,,,,,,10.71205928,,,,
12.91190156,,,,,,,,,,12.24497345,,,,,,,,,,12.21494238,,,,,,,,,,12.21581435,,,,,,,,,,12.40606227,,,,,,,,,,12.37587771,,,,,,,,,,12.37199666,,,,
13.12329823,,,,,,,,,,12.26240074,,,,,,,,,,12.25786251,,,,,,,,,,12.25647878,,,,,,,,,,12.48835696,,,,,,,,,,12.45107177,,,,,,,,,,12.4319358,,,,
13.05883495,,,,,,,,,,12.27706262,,,,,,,,,,12.30338424,,,,,,,,,,12.30829696,,,,,,,,,,12.57053505,,,,,,,,,,12.53775241,,,,,,,,,,12.51577135,,,,
12.395441,,,,,,,,,,11.96484237,,,,,,,,,,11.9515619,,,,,,,,,,11.94606433,,,,,,,,,,12.18020229,,,,,,,,,,12.11520839,,,,,,,,,,12.08139304,,,,
12.36803382,,,,,,,,,,12.04697802,,,,,,,,,,12.03021052,,,,,,,,,,12.05900029,,,,,,,,,,12.27094182,,,,,,,,,,12.22556473,,,,,,,,,,12.20822277,,,,
12.24829715,,,,,,,,,,11.91132618,,,,,,,,,,11.96708371,,,,,,,,,,12.00679759,,,,,,,,,,12.20908958,,,,,,,,,,12.16844073,,,,,,,,,,12.15073771,,,,
12.34766282,,,,,,,,,,12.18289092,,,,,,,,,,12.14251259,,,,,,,,,,12.12639167,,,,,,,,,,12.32925146,,,,,,,,,,12.28536542,,,,,,,,,,12.25722442,,,,
12.41232028,,,,,,,,,,12.30041911,,,,,,,,,,12.24666749,,,,,,,,,,12.24563226,,,,,,,,,,12.43483091,,,,,,,,,,12.39617563,,,,,,,,,,12.37208621,,,,
11.27535395,,,,,,,,,,11.17344036,,,,,,,,,,11.21724758,,,,,,,,,,11.27336688,,,,,,,,,,11.39813038,,,,,,,,,,11.37752873,,,,,,,,,,11.37655086,,,,
11.25596811,,,,,,,,,,11.02250684,,,,,,,,,,11.06565998,,,,,,,,,,11.0762309,,,,,,,,,,11.23804072,,,,,,,,,,11.22559217,,,,,,,,,,11.21377071,,,,
10.10236472,,,,,,,,,,10.21799623,,,,,,,,,,10.20191306,,,,,,,,,,10.20181542,,,,,,,,,,10.32631069,,,,,,,,,,10.32459269,,,,,,,,,,10.31643243,,,,
10.82190695,,,,,,,,,,10.67137142,,,,,,,,,,10.67730272,,,,,,,,,,10.68135981,,,,,,,,,,10.81146188,,,,,,,,,,10.79273213,,,,,,,,,,10.7729721,,,,
11.42069521,,,,,,,,,,11.3097456,,,,,,,,,,11.34705291,,,,,,,,,,11.35938989,,,,,,,,,,11.45476867,,,,,,,,,,11.43774165,,,,,,,,,,11.42357125,,,,
11.42644934,,,,,,,,,,11.39805188,,,,,,,,,,11.4479544,,,,,,,,,,11.45995745,,,,,,,,,,11.54943789,,,,,,,,,,11.54068583,,,,,,,,,,11.52614636,,,,
10.68643553,,,,,,,,,,10.71699342,,,,,,,,,,10.74574652,,,,,,,,,,10.77358547,,,,,,,,,,10.86895228,,,,,,,,,,10.88450707,,,,,,,,,,10.88880502,,,,
8.793814125,,,,,,,,,,8.934059579,,,,,,,,,,8.93680177,,,,,,,,,,8.927669556,,,,,,,,,,8.985229692,,,,,,,,,,9.018466758,,,,,,,,,,9.028283758,,,,
6.710681821,,,,,,,,,,6.750966689,,,,,,,,,,6.792317519,,,,,,,,,,6.813303281,,,,,,,,,,6.83571543,,,,,,,,,,6.847746953,,,,,,,,,,6.841955767,,,,
6.28443167,,,,,,,,,,6.133401055,,,,,,,,,,6.23199377,,,,,,,,,,6.314606966,,,,,,,,,,6.328307445,,,,,,,,,,6.272069009,,,,,,,,,,6.248404617,,,,
5.316506711,,,,,,,,,,5.778528419,,,,,,,,,,5.850373698,,,,,,,,,,5.937664573,,,,,,,,,,5.911184789,,,,,,,,,,5.924846053,,,,,,,,,,5.934804735,,,,
5.410246888,,,,,,,,,,6.311397284,,,,,,,,,,6.393985677,,,,,,,,,,6.43471995,,,,,,,,,,6.337269112,,,,,,,,,,6.392752431,,,,,,,,,,6.408186201,,,,
5.724253149,,,,,,,,,,6.558703046,,,,,,,,,,6.53452568,,,,,,,,,,6.573945697,,,,,,,,,,6.401718046,,,,,,,,,,6.397759862,,,,,,,,,,6.415074959,,,,
5.756253472,,,,,,,,,,6.432161683,,,,,,,,,,6.43202872,,,,,,,,,,6.415146958,,,,,,,,,,6.244478886,,,,,,,,,,6.254437,,,,,,,,,,6.254659708,,,,
7.018461159,,,,,,,,,,7.499230805,,,,,,,,,,7.485840747,,,,,,,,,,7.438269146,,,,,,,,,,7.279007858,,,,,,,,,,7.31288267,,,,,,,,,,7.322412385,,,,
8.481526802,,,,,,,,,,9.00722169,,,,,,,,,,8.995850875,,,,,,,,,,8.954873188,,,,,,,,,,8.766448963,,,,,,,,,,8.792289027,,,,,,,,,,8.799808432,,,,
10.60641342,,,,,,,,,,10.79639533,,,,,,,,,,10.77926803,,,,,,,,,,10.79191358,,,,,,,,,,10.63740888,,,,,,,,,,10.65763401,,,,,,,,,,10.67525743,,,,
11.64078315,,,,,,,,,,11.79722374,,,,,,,,,,11.8058717,,,,,,,,,,11.7720991,,,,,,,,,,11.64432946,,,,,,,,,,11.68501008,,,,,,,,,,11.69635297,,,,
10.89438236,,,,,,,,,,11.13208868,,,,,,,,,,11.13400512,,,,,,,,,,11.1034293,,,,,,,,,,10.96608422,,,,,,,,,,10.99756272,,,,,,,,,,11.00651006,,,,
11.70072815,,,,,,,,,,11.62847064,,,,,,,,,,11.6061578,,,,,,,,,,11.59215263,,,,,,,,,,11.51359039,,,,,,,,,,11.54915921,,,,,,,,,,11.5687023,,,,
11.55230089,,,,,,,,,,11.66016556,,,,,,,,,,11.61540416,,,,,,,,,,11.5892201,,,,,,,,,,11.48989845,,,,,,,,,,11.53189457,,,,,,,,,,11.5562482,,,,
10.99486046,,,,,,,,,,10.82996961,,,,,,,,,,10.78801706,,,,,,,,,,10.77941452,,,,,,,,,,10.71183542,,,,,,,,,,10.70821039,,,,,,,,,,10.71093179,,,,
11.17604052,,,,,,,,,,10.95331008,,,,,,,,,,10.97752868,,,,,,,,,,10.99208754,,,,,,,,,,10.96290574,,,,,,,,,,10.98364934,,,,,,,,,,10.99162998,,,,
11.24769042,,,,,,,,,,11.24282859,,,,,,,,,,11.26766184,,,,,,,,,,11.27441047,,,,,,,,,,11.23690801,,,,,,,,,,11.25817279,,,,,,,,,,11.27061322,,,,
11.1163296,,,,,,,,,,11.17901472,,,,,,,,,,11.13956268,,,,,,,,,,11.10087684,,,,,,,,,,11.06310154,,,,,,,,,,11.08638171,,,,,,,,,,11.09878844,,,,
9.821222899,,,,,,,,,,9.786931603,,,,,,,,,,9.76725522,,,,,,,,,,9.753932881,,,,,,,,,,9.723640058,,,,,,,,,,9.734554566,,,,,,,,,,9.741037503,,,,
10.15980807,,,,,,,,,,9.827626716,,,,,,,,,,9.846072213,,,,,,,,,,9.824223799,,,,,,,,,,9.835270688,,,,,,,,,,9.830165754,,,,,,,,,,9.82527965,,,,
11.48130173,,,,,,,,,,11.22233617,,,,,,,,,,11.21741671,,,,,,,,,,11.17455535,,,,,,,,,,11.20908861,,,,,,,,,,11.21071304,,,,,,,,,,11.20893053,,,,
11.18911926,,,,,,,,,,10.97451838,,,,,,,,,,10.93702344,,,,,,,,,,10.90369431,,,,,,,,,,10.94460944,,,,,,,,,,10.95374526,,,,,,,,,,10.95716964,,,,
11.92613804,,,,,,,,,,11.36282091,,,,,,,,,,11.33830293,,,,,,,,,,11.27649662,,,,,,,,,,11.36944219,,,,,,,,,,11.3564927,,,,,,,,,,11.3406201,,,,
10.83715474,,,,,,,,,,10.29235216,,,,,,,,,,10.28084628,,,,,,,,,,10.23451734,,,,,,,,,,10.34167979,,,,,,,,,,10.31701983,,,,,,,,,,10.30743537,,,,
9.495554907,,,,,,,,,,8.977196998,,,,,,,,,,9.007674518,,,,,,,,,,9.002875902,,,,,,,,,,9.134305739,,,,,,,,,,9.120222474,,,,,,,,,,9.120654481,,,,
8.3546944,,,,,,,,,,7.80466503,,,,,,,,,,7.825640282,,,,,,,,,,7.808887499,,,,,,,,,,7.951758986,,,,,,,,,,7.913644113,,,,,,,,,,7.891364572,,,,
8.083643432,,,,,,,,,,7.253472658,,,,,,,,,,7.248460028,,,,,,,,,,7.302336277,,,,,,,,,,7.51284382,,,,,,,,,,7.479377196,,,,,,,,,,7.472221755,,,,
7.149478357,,,,,,,,,,6.672371283,,,,,,,,,,6.743867598,,,,,,,,,,6.80140969,,,,,,,,,,6.98007784,,,,,,,,,,6.961654812,,,,,,,,,,6.958863549,,,,
6.388442684,,,,,,,,,,6.196108439,,,,,,,,,,6.271452222,,,,,,,,,,6.288377556,,,,,,,,,,6.426263404,,,,,,,,,,6.372532446,,,,,,,,,,6.339757575,,,,
6.707594885,,,,,,,,,,6.615950462,,,,,,,,,,6.643848312,,,,,,,,,,6.777578083,,,,,,,,,,6.909340544,,,,,,,,,,6.913176289,,,,,,,,,,6.93310166,,,,
6.176138755,,,,,,,,,,6.378582686,,,,,,,,,,6.413776295,,,,,,,,,,6.481917259,,,,,,,,,,6.565676888,,,,,,,,,,6.546760927,,,,,,,,,,6.532085271,,,,
7.452963325,,,,,,,,,,7.705419448,,,,,,,,,,7.811379985,,,,,,,,,,7.878973576,,,,,,,,,,7.947593664,,,,,,,,,,7.965605153,,,,,,,,,,7.966192032,,,,
8.575703369,,,,,,,,,,9.28322894,,,,,,,,,,9.284507388,,,,,,,,,,9.297068283,,,,,,,,,,9.273880978,,,,,,,,,,9.286192472,,,,,,,,,,9.286828727,,,,
10.52868153,,,,,,,,,,10.89819652,,,,,,,,,,10.89879156,,,,,,,,,,10.92364443,,,,,,,,,,10.8842422,,,,,,,,,,10.90115277,,,,,,,,,,10.91268631,,,,
11.93670783,,,,,,,,,,12.11255362,,,,,,,,,,12.15090038,,,,,,,,,,12.14136051,,,,,,,,,,12.11621628,,,,,,,,,,12.13637786,,,,,,,,,,12.13832043,,,,
12.27897439,,,,,,,,,,12.41385823,,,,,,,,,,12.3771637,,,,,,,,,,12.30050975,,,,,,,,,,12.27291896,,,,,,,,,,12.29066907,,,,,,,,,,12.28717117,,,,
